1399505944,To Chris Lawrence.
1399505945,"As a father of two very young children, I wanna ask a question about schools, which itês something thatês very, very important to a lotta Maryland moms and Maryland dads out there. Just down the road from here, Montgomery Countyês enrollment has grown by about 15,000 students just since the year 2000."
1399505966,"The county educates more than 17% of Marylandês students, and yet, it only received about 11% of school construction funds. My question is: Will you work to change the current funding mechanism for Maryland (MIC NOISE) schools to steer more money to Montgomery County? And letês start with Delegate Mizeur."
1399505987,"Thank you for the question, itês a really critical one. I got involved in this issue three years ago as Vice Chair of Education and Economic Development for our Appropriations Committee. And I was touring schools in Baltimore City. I was in Holabird Academy and I was devastated by what I saw. (NOISE) Fountains that the kids canêt drink out of because theyêre lead piped-- theyêre too cold in their-- rooms with-- coats taking their exams because the heat doesnêt work."
1399506013,"Iêve seen prison conditions better than these schools. And I coulda come home to Montgomery County and said, –Thatês Baltimoreês problem.” But I recognized that Baltimoreês problem was the most acute-- $3 billion problem of what is a $15 billion crisis for the entire state."
1399506029,"We had to fix it in Baltimore first before we could fix it anywhere else, and I was-- (MIC NOISE) really proud to be involved in getting that first round of funding put together. Itês a model we can use to bring funding to Montgomery County, Baltimore County and Prince Georgeês County, which we fought to get done this legislative session. And as governor, Iêll get it done. I have a plan in my jobs and economic development plan that has two more ideas on how we can get that money. (LAUGHTER) Youêll have to read about it on my website."
1399506059,Whoês up next on it?
1399506060,"It should be the-- Attorney General, Mr. Brown, (UNINTEL). Lieutenant Governor, excuse me. Yeah."
1399506066,"Okay-- time. (LAUGHTER) Look, we-- over the last seven years, we built, according to Education Week Magazine, some of the best schools in the nation. We rank number one. But I think everyone understands and believes that Iêm cert-- certainly committed to ensuring that every child, whether youêre educated in Bethesda, Chevy Chase or in Baltimore City, has access to a world class education in a modern technology-ready classroom. Thatês why over the last eight years, weêve increased investments in school construction at a high water mark of $400 million, an average of $340 million a year. Thatês not enough. I put forward a plan in December, so over the next four years, we will increase that average to $500 million a year."
1399506112,"Iêm committed to working with the-- local leadership in Montgomery County to do exactly what we did in Baltimore County. We authorized a $1.1 billion school construction program to get those children out of the second oldest set of schools in the state. We can do that; we have the resources in Maryland. Itês not gonna be easy. We have to set our priorities. In a Brown-Ulman Administration, schools are a top priority."
1399506137,So the Attorney General.
1399506138,"I grew up in Montgomery County, I-- Iêm a proud graduate of the Chevy Chase Elementary School. My-- my family lives in Montgomery County, so I actually know what Montgomery County is like, and itês not like-- much of what the state believes it to be like. Weêre a majority/minority-- county; we have 166 languages spoken in our schools. And to your question, we are-- woefully underfunded. Baltimore City needed new schools, and they got-- they got a billion dollars towards that."
1399506163,"But Montgomery County, Prince Georgeês County and Baltimore County deserved to have new schools, too. But not only that, the Lieutenant Governorês been in office for eight years, at the s-- at the seat of power, and stood by while Maryland has the number two-- number two minority achievement in the country, the second-worst."
1399506181,"And thatês the moral state of our state. So we need to address that. I was the first candidate to come out for expanding pre-k for all people in Maryland, particularly, starting with people 300% above the poverty line or below. We want-- but we also have to make sure we have skilled teachers, like in any other profession, reward the-- the people who are more astute (PH), which is our teachers."
1399506201,"Time. Lieutenant Governor, take 30 seconds for a rebuttal."
1399506202,"Thank you 30 seconds. Maryland leads the nation when it comes to reducing the achievement gap by income and we have work to do. Our students of color are making the greatest progress in 4th grade and 8th grade math and reading; we still have an achievement gap to close, thatês why I have a plan."
1399506216,"Doug, you talk about a moral stain in education achievement gap, if we pass the Gansler Corporate Tax Giveaway, that moral stain will become an indelible blemish, as generations of students will not have access to early childhood education, which is proven to be one of the best ways to eliminate the achievement gap in--"
1399506234,"Attorney General, take 30 seconds to--"
1399506236,"President Obama-- Congressman Van-- Van Hollen, Congressman Hoyer all are for reducing the corporate tax. The prob-- the-- one of the reasons why weêre losing so many of our companies to Virginia is because we have an eight and a quarter-- corporate tax (UNINTEL) at 6%."
1399506249,"I was an Economics major Yale, I get that people operate on the best interests. If we-- reduce the corporate tax by a quarter of a point each year, more jobs will come, our tax base will be en-- enhanced, and weêll be able to do things like fix the schools, where-- where we have this minority achievement gap. So I-- you know, we do need-- and I agree with Heather Mizeur, we need to close that corporate loophole for the big companies."
1399506271,Let me go back to Chris.
1399506272,"Call this the legacy question. The current governor, Martin OêMalley, had a very progressive list of priorities and passed most of them, if not all of them. The Green Act, lowering-- and making in-state tuition for the children of illegal immigrants. Same-sex marriage, abolishing the death penalty, tough gun control laws."
1399506293,"And this session, is top priority, raising the minimum wage. So my question to each of you is, whatês the next big idea that you have? What would be your legacy, if elected governor of Maryland? And we start with-- Delegate Mizeur."
1399506307,"Actually, weêre gonna start with the Attorney General. Weêre-- weêre watching this closely. So the Attorney General will speak next."
1399506311,"Thanks for noticing. I was five years ahead of most people on the issue of marriage equality; I went down and testified on it before anybody else-- thought it was a good idea. They literally tried to impeach me in Annapolis, and-- of course, my wife was hoping they would be successful so I could get a real job, here I am again-- Attorney General running for yet a new job."
1399506330,I then wrote an opinion recognizing out-of-state same-sex marriages here in Maryland because I thought it was the right thing to do and I didnêt think people should be discriminated against. I then was the first person on the stage to come out for increasing the minimum wage. Itês just not fair.
1399506345,"If youêre making $7.25 an hour working 40 hours a week and youêre still under the federal poverty line, thatês just not right. So we need to-- I think the next thing we need to do is bring jobs back to Maryland. We cannot sustain this. Thereês too many poor people. When you have 46% of the people in-- Baltimore-- going-- men out of work, thatês wrong. And the second is dealing with re-entry. Taking prisoners-- from behind bars and making them tax-paying citizens."
1399506370,Delegate Mizeur?
1399506373,"Thank you. I have a plan to make sure that we donêt just have a minimum wage in this stage, we have-- a living wage, •cause no one should be working 40 hours a week and still be living in poverty. I have a plan to make sure that we address (NOISE) that achievement gap that we discussed earlier."
1399506391,"It still matters in Maryland what your socio-economic status is and what your race is to determine whether or not youêre gonna be successful in school. And we know it doesnêt have to be that way. When we invest in early childhood initiatives from birth to age five, we eliminate that disparity and give every child a chance to enter school ready to learn at the same pace."
1399506409,"My plan to address this is comprehensive. Itês a universal pre-k plan, not just for four-year-olds, not just for four-year-olds from some low-income families, all of our four-year-olds, and weêll cover a half day for three-year-olds, as well."
1399506421,"And weêll also provide childcare subsidies, not just for low-income families, who have a long waiting list to get access to care, but for middle class families, as well, because our children need access to a quality, affordable, nurturing educational environment before they get into pre-k."
1399506435,Lieutenant Governor.
1399506437,"Thank you, Chris. We live in a much more just society today than we did eight years ago. Passed marriage equality, and-- and the Dream Act. We passed some of the most stringent gun safety measures in the wake of Newtown, Connecticut and we repealed the death penalty. I believe that the greatest challenge that we face as a state and as a nation, is to address the persistent, debilitating gaps, disparities and inequities that exist in our economy, in our society, in our community and yes, in our classrooms."
1399506472,"And thatês why Iêve got a plan to create more jobs in Maryland, but not only create more jobs by investments and infrastructure and renewable energy, but to educate and train all of Marylandês workforce so they can compete s-- successfully for that. At the end of my four-year term, I hope that we can look back in Maryland and say, –We have career technology education in every high school or every county,” so that weêre not only preparing students--"
1399506497,Time.
1399506499,"who want to go to college, but those who donêt so that they are ready to enter the workplace and support their"
1399506504,Final-- final question here from Chris.
1399506507,"I wanna talk a little bit about something that you all have brought up. Governor OêMalley has signed off on about 40 new taxes since he took office, and yet, the number of Maryland families who need government help to make ends meet has reached record levels. And this is a very simple question: Would you raise taxes to cover the cost of continuing this level of government assistance? And I believe we go to the Lieutenant Governor first."
1399506536,"Thank you. So I think the good news is, I-- I donêt see the need in the foreseeable future to have to raise taxes in Maryland. Weêve got the resources and the revenues to take on the tough challenges ahead, to fully fund education, to continue to drive down crime in neighborhoods throughout the state. I do believe that we ought to engage, as I said earlier, in comprehensive tax reform."
1399506560,"Look, Maryland and America still has a level of poverty that is higher than it was when Doctor King when was waging the war against poverty in the 1960s with Lyndon Johnson, President Johnson. Thatês why weêve invested in Medicaid; thatês why weêve taken on a strategic goal to end childhood hunger; thatês why weêve expanded affordable housing."
1399506581,"And Iêve got a plan to deliver even more affordable housing. Yeah, there are more demands, but Marylandês a great state and Maryland can be better for more Marylanders, if we apply our resources, effectively wisely in a socially prudent and fiscally responsible way."
1399506595,Attorney General?
1399506597,(UNINTEL) 40 straight taxes; people canêt take it anymore. Thereês been a recent poll by Gallup that says 40% of Marylanders want to leave this state because of the tax burden and the economic hardship that we face. We need to actually bring jobs back.
1399506611,"We need to focus on the fact that we are the only state in the country that has NIH and Johnês Hopkins, number one hospital in-- in the country, as well as the University of Maryland Medical System. We need to focus on the fact that we have a Citer (PH) Command Center and the NSA here and we have the smartest people in the country in terms of the advanced degrees, yet, we donêt leverage that. And we need to bring manufacturing back to Maryland and we need to br-- make sure that Prince Georgeês Countyês economic development-- around its (UNINTEL) and development, because if we donêt have jobs, weêre gonna continue to have poor people."
1399506639,"Thereês nowhere to go. And so, one of the things that we want to do is when youêre 16 years old, thereês some people that-- wanna get a job, that donêt wanna stay in school till theyêre 18 and go the traditional path. So theyêll have-- an ability to do a career and vocational and career apprenticeship where they can go-- in the afternoons and start-- and get certified (UNINTEL) to get a job."
1399506657,Time. Delegate Mizeur.
1399506661,"Being governor is about setting priorities and building budgets around it. Itês about revenues in and expenditures out. By decriminalizing marijuana, weêve created another $280 million in savings in our budget. By legalizing and taxing it, we create another $160 million. When we close the corporate tax loophole, the-- the handful of companies that are abusing right now, $200 million extra in our state."
1399506685,"Bring back the Millionairesê Tax, another $112 million, and what do you get for that? A universal pre-k program, tax cuts for small businesses and 90% of all Maryland families get middle class tax relief they have been begging for in this state. These are my priorities and this is exactly how I will pay for them as your governor."
1399506704,"All right. The closing statements. Delegate Mizeur, youêre gonna begin. You each have a minute. Please stick to time, weêre tight on it. Go ahead."
1399506712,"I see it in living rooms and community centers all across this state. Voters want candidates who remain positive, who are focused on the policy and not platitudes, who remember that weêre always going to be stronger when we put our common good ahead of the priorities of special interests and-- and people who have extra access in Annapolis."
1399506737,"Iêm a governor that wants to make sure Maryland works for all of our-- citizens. I will invest in infrastructure needs for our state, make sure that our schools are great in every corner, reduce crime in our neighborhoods and turn our minimum wage into a living wage."
1399506754,"And for the women watching tonight, I know that for too long, the inequalities in our schools, in our pay and in our economy have existed for too long. It doesnêt have to be this way. I know what it takes to make Maryland work and be fair--"
1399506773,All right.
1399506773,[nothing]
1399506776,"All right, Lieutenant Governor, please."
1399506778,"Thank you, David. Over the last eight years, we-- and I say –we” collectively, have made tremendous progress as a state. We have built the best in the nation, public schools, but we know that not every childês educated in a Blue Ribbon school today."
1399506792,"So our work continues. Weêve not only driven the crime down to the lowest levels weêve seen in three decades, but weêve reduced recidivism and our inmate population is smaller today than it was six years ago. Weêre one of only a handful of states that weathered the great recession with a AAA bond rating, we recovered jobs at a rate faster than every state in the mid-Atlantic, with an unemployment rate one full percent below the national average. But we know that there continue to be Marylanders who are unemployed and underemployed. Thatês why Iêve gotta plan. And I ask ya to go to AnthonyBrown.com, because in this hour, we didnêt discuss all of it."
1399506827,"Iêve got a five-point plan to create jobs, Iêve got a plan to deliver universal pre-k to every Maryland four-year-old, greater investments in career technology education and school construction, but I need you. I need you to help me and Ken Ulman build a better Maryland for more Marylanders."
1399506842,"The Attorney General, closing (UNINTEL)."
1399506844,"Youêve heard a lot of back and forth this evening, and I wanna end by sharing what motivates me. Because during a political campaign, that does and can get distorted. Like you, my family motivates and defines me. Laura and I have been married for 22 years, weêre profoundly proud of our children, weêre incredibly devoted and involved parents, and we-- I want them to be proud of our public service. And-- and many families out there, you also motivate me, all the families I see around the state of Maryland."
1399506874,"Because we have taken on judges-- because of that. We are-- I have mentored inner city kids when the system was left behind. Iêve taken on polluters-- cyber bullying, Internet fraud and Internet crime. And when Iêm governor, we will-- we will deliver the promise of healthcare reform, because healthcare is a right."
1399506894,"So I just wanna leave you with one thought, if-- if thereês one thought you can be left with, which is this: I will always stand up against the special interests, because your fight is my fight."
1399506904,"And we will leave it there. Thank you all very much. Thank you to our partners, University of Maryland, NBC-4, Bowie State University (APPLAUSE). (MUSIC)"
