a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e32e8774-651c-4688-90b9-7b0a8c35acb9,client_timestamp,server_timestamp
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504520425,1399504521913
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399504523720,1399504523431
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f0d1c48a-ee4b-4747-b9eb-d47586a444ea,1399504526272,1399504523864
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504553578,1399504524219
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504525112,1399504524825
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504525528,1399504525544
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504524660,1399504526114
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504526518,1399504526218
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504528002,1399504527700
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84e45efd-0709-476f-ba96-f283de252140,1399504529348,1399504529349
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399504529883,1399504529919
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504531944,1399504531984
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399504533450,1399504533158
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504538350,1399504538456
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b87ade32-0389-46ee-81f2-393f1aa6845b,1399504539837,1399504539862
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,96b5263b-92bf-4f80-8137-ada30eb7d708,1399504548487,1399504548536
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5d5d84f1-13e8-4701-8b4a-b516218642c9,1399504550428,1399504549483
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bce9dac0-6aed-4dcb-83cc-3f9c9ebcc3b8,1399504583214,1399504585159
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a2f2d325-3d32-48e1-b232-71c036adcb96,1399504589527,1399504589744
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,24430388-e30f-4e8f-ab54-3e11b83628bd,1399504594146,1399504593888
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399504609518,1399504608929
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8670f776-492a-482c-8f0e-530e4500d017,1399504688598,1399504689491
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504736162,1399504721038
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399504722818,1399504724288
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504726647,1399504725256
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399504724657,1399504726127
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399504726199,1399504726552
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ef4d7e0d-c537-4751-ab7d-d393f549b600,1399504705001,1399504726557
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399504924084,1399504726610
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,facadb4a-afc0-4509-af95-bc62026800ef,1399504725069,1399504727905
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504724652,1399504728755
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399504729486,1399504729079
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,facadb4a-afc0-4509-af95-bc62026800ef,1399504727510,1399504729281
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,556e3ba1-16e5-4e4a-b336-dfa54fe7a42e,1399504726808,1399504730875
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,753ebb54-39ce-4027-b936-b841b08cb021,1399504731433,1399504731029
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c314816c-0317-478b-bcec-763cb97741e1,1399504731331,1399504731776
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399504732055,1399504732044
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,753ebb54-39ce-4027-b936-b841b08cb021,1399504735633,1399504732506
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504733128,1399504733582
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504734178,1399504734179
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8670f776-492a-482c-8f0e-530e4500d017,1399504736386,1399504736397
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399504751876,1399504736889
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504716655,1399504738195
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,455f409c-a009-4dad-aa41-bcf3160ff45b,1399504738470,1399504738486
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0feed08e-eb8f-418a-9010-d67db399d90f,1399504738087,1399504738513
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bce9dac0-6aed-4dcb-83cc-3f9c9ebcc3b8,1399504738485,1399504738861
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,45d412cd-a981-4198-8763-13895eda843a,1399504738854,1399504739104
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504740053,1399504739303
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504738535,1399504740020
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399504740236,1399504740252
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504741190,1399504741195
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504741856,1399504741454
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399504742111,1399504742129
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504743955,1399504742563
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399504743945,1399504743952
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,facadb4a-afc0-4509-af95-bc62026800ef,1399504744419,1399504744019
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,753ebb54-39ce-4027-b936-b841b08cb021,1399504739996,1399504744069
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399504744399,1399504744856
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504723372,1399504744901
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504745966,1399504745978
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399504747733,1399504747736
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1a8adf84-7e25-476b-883d-a491cb099172,1399504726893,1399504748435
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504751847,1399504752691
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399504754420,1399504754428
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504734351,1399504756012
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8670f776-492a-482c-8f0e-530e4500d017,1399504756312,1399504756326
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399504772167,1399504757154
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504759545,1399504758152
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399504758287,1399504758295
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bce9dac0-6aed-4dcb-83cc-3f9c9ebcc3b8,1399504756598,1399504758369
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504758476,1399504758768
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504757592,1399504759058
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504760273,1399504760288
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504760132,1399504761605
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399504762497,1399504762503
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504764568,1399504764240
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ba52a9b4-2833-4b9c-971c-dd804ab72bd7,1399504764444,1399504764446
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504720956,1399504765489
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,872e415a-3321-4682-a898-5f189fecbb6b,1399504767395,1399504767398
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5e035116-8f6e-402a-a13c-d460aabb7d64,1399504765627,1399504767706
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399504766347,1399504768107
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f0d1c48a-ee4b-4747-b9eb-d47586a444ea,1399504767783,1399504769563
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f0d1c48a-ee4b-4747-b9eb-d47586a444ea,1399504799797,1399504770426
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3e3f5a6b-1fba-4b53-b879-a88aa1cb89f6,1399504801615,1399504772244
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399504773753,1399504775230
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,79855ace-21ed-4e01-a789-b234ce1e0ab6,1399504747270,1399504776032
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399504775227,1399504776675
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f723648c-78c5-457f-9b25-742472a74668,1399504783632,1399504783631
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399504786061,1399504786786
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e6a6aa83-920a-4ebe-a76a-b697e7ffe49a,1399504794834,1399504796135
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399504812046,1399504812352
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,facadb4a-afc0-4509-af95-bc62026800ef,1399504983655,1399504983362
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505035153,1399505039059
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,214ea631-b93b-4bdf-9841-13745cf3b1dc,1399505044407,1399505065958
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505084618,1399505084380
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,556e3ba1-16e5-4e4a-b336-dfa54fe7a42e,1399505084810,1399505086608
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505087257,1399505086865
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505089424,1399505089481
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505090626,1399505090669
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399505069874,1399505091427
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505092573,1399505092683
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399505092948,1399505092958
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505094830,1399505093532
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399505095466,1399505095476
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,62bf5de6-67d1-4f37-8a05-1da594b28b06,1399505095443,1399505095685
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505090475,1399505096791
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505097184,1399505097196
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505068404,1399505097243
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b7e5379d-d484-4b54-ad3e-368533188a1b,1399505097526,1399505097537
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399505098240,1399505098208
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505102687,1399505101308
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505101636,1399505102546
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399505102500,1399505103389
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505102253,1399505103510
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,556e3ba1-16e5-4e4a-b336-dfa54fe7a42e,1399505103221,1399505104104
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505104911,1399505104493
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505103962,1399505104858
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505104614,1399505105494
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505106210,1399505107100
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505107861,1399505108750
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399505108964,1399505108971
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505109884,1399505109224
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f05ddf51-94c1-48ec-a7f2-74bed11944e1,1399505108726,1399505109616
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399505110628,1399505110273
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505109150,1399505110383
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399505109608,1399505110503
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,455f409c-a009-4dad-aa41-bcf3160ff45b,1399505111264,1399505111304
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505111559,1399505111460
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505111466,1399505111476
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505111343,1399505112231
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bc642c52-0b0f-43dc-b330-d38a84ce42b9,1399505113513,1399505113511
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d828ee2c-5db6-4568-a236-225f41364ba4,1399505119229,1399505119640
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,753ebb54-39ce-4027-b936-b841b08cb021,1399505126909,1399505124811
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,753ebb54-39ce-4027-b936-b841b08cb021,1399505132927,1399505133390
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505134147,1399505134596
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a2f2d325-3d32-48e1-b232-71c036adcb96,1399505170088,1399505171881
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb7554cf-6f93-408a-b203-f22cd2bd7351,1399505180720,1399505180399
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb8e55f2-5381-4bab-aebb-865a52b40fe0,1399505185316,1399505186208
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399505256690,1399505256646
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505274598,1399505274626
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505250370,1399505279128
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505258072,1399505279616
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,556e3ba1-16e5-4e4a-b336-dfa54fe7a42e,1399505278741,1399505280518
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399505281773,1399505281442
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,555a213b-0de5-4cec-b9e7-5fac5e5b1d46,1399505281166,1399505282510
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505281430,1399505283359
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,4d74a810-8174-47cc-a14a-1d6becc6bd82,1399505283456,1399505283467
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a95b388d-c20f-4445-b522-4a9199ed06cc,1399505283685,1399505283787
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ef4d7e0d-c537-4751-ab7d-d393f549b600,1399505284392,1399505284154
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,697cf027-2f9a-412a-8f11-8c65137325d5,1399505482299,1399505284897
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505285469,1399505285399
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399505264045,1399505285596
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f07d0d5d-f00a-4674-b2b3-ef53a7871c76,1399505282769,1399505285657
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,9a402aba-8fd5-4f72-9313-8b8e67706b87,1399505280759,1399505285807
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb8e55f2-5381-4bab-aebb-865a52b40fe0,1399505285673,1399505287507
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0afa635e-c5fb-47a7-a0a3-4c71a6e88b63,1399505287767,1399505287670
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,62bf5de6-67d1-4f37-8a05-1da594b28b06,1399505580305,1399505287987
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399505282358,1399505288756
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ad72d68d-2986-4621-8a3b-92218459e27c,1399505286312,1399505289160
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399505289310,1399505289268
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c314816c-0317-478b-bcec-763cb97741e1,1399505289261,1399505289282
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399505289543,1399505289540
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,70240e47-2cf9-429b-b8db-b84be57c0122,1399505290618,1399505290601
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f07d0d5d-f00a-4674-b2b3-ef53a7871c76,1399505291233,1399505291427
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5c01f3f6-4080-47eb-a046-c97b484b65fd,1399505286397,1399505291443
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ad72d68d-2986-4621-8a3b-92218459e27c,1399505291886,1399505292126
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1823bd7c-3e71-414c-91dc-71b6679f7ec6,1399505292698,1399505292639
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505307428,1399505293006
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6c9e317a-7dd7-466f-9121-59f5a1aa950d,1399505293167,1399505293158
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,455f409c-a009-4dad-aa41-bcf3160ff45b,1399505296269,1399505294895
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505295018,1399505295002
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,60d75ae1-0892-46a7-946e-918d0e16d6f2,1399505297751,1399505295407
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ba52a9b4-2833-4b9c-971c-dd804ab72bd7,1399505295278,1399505295453
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505251833,1399505295816
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,481d394c-4cfc-4df9-9950-4f755536935f,1399505296269,1399505296280
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6e7c4b01-f7d0-4915-b1f0-0000e8775775,1399505297273,1399505296419
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1a8adf84-7e25-476b-883d-a491cb099172,1399505297005,1399505297289
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505296384,1399505297360
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,62bf5de6-67d1-4f37-8a05-1da594b28b06,1399505268910,1399505297672
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a95b388d-c20f-4445-b522-4a9199ed06cc,1399505291655,1399505298059
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505298788,1399505298398
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399505298503,1399505298504
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399505298568,1399505299303
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0afa635e-c5fb-47a7-a0a3-4c71a6e88b63,1399505302558,1399505299527
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505592049,1399505299699
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505302666,1399505300222
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505300296,1399505300308
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ad72d68d-2986-4621-8a3b-92218459e27c,1399505301291,1399505301289
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505301625,1399505301556
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505302254,1399505302273
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505273537,1399505302300
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5468b9b8-dd42-4093-b58b-4a2c907921ad,1399505305874,1399505303434
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505303470,1399505303709
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505303901,1399505303906
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f07d0d5d-f00a-4674-b2b3-ef53a7871c76,1399505304327,1399505304338
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399505299611,1399505304651
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399505306367,1399505305717
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505307540,1399505307576
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,15956f52-9ec9-4769-a6b1-2e34cbdc185b,1399505309221,1399505309238
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505312443,1399505311741
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e1ab3bcd-762a-4395-bf27-ec6e86e2cead,1399505314225,1399505311764
